aspect term	category	polarity	text
;final;tongue;lecture	 exam teaching teaching	 negative negative negative	Screwed us for the final, had his favourites, and stuck his tongue out too dang much during lecture.
;null	 teacher	 positive	She is one of the most influential people in my college career.
;notes	 exam	 neutral	Be ready to listen and take notes.
;null	 approachable	 positive	I ended up with a C- probably because I met with him to discuss exams and made it clear that I was trying my best.
;tecaher	 teacher	 positive	I'm surprised that she doesn't have more comments because she is truly the best teacher at west ga.
;learned	 teacher	 positive	I learned more in her lectures than I did an entire semester w other professors.
;null	 knowledge	 positive	He knows a lot about genetics in which I am interested.
;course	 course	 positive	The course really is not that hard.
;professor	 teacher	 positive	A good professor who has good intentions.
;null;class	 teaching teacher	 positive positive	Mr. Everett is very boring but I did learn from his class.
;null;lecturing	 teacher teaching	 positive negative	I guess people would say she is easy and she is but she is all over the place when it comes to lecturing.
;papers;work;due dates	 grading exam exam	 negative negative negative	He grades very harshly on your papers, he gives his students way to much work and his due date are way to close together to actually try and figureout/understand what you've messed up on.
;quizzes	 exam	 neutral	Quizzes every week (sometimes open note).
;null	 teaching	 negative	rambles and goes off topic.
;paper;thesis	 exam exam	 neutral neutral	I didn't mind typing the papers, what got me was trying to get him to approve my thesis so I could type the paper.
;college;student;class	 relevant relevant relevant	 positive positive positive	If you are in college to learn and grow as a student, take his class.
;null;null	 teacher relevant	 positive positive	You have to work hard, but you really learn quite a lot!
;review sessions	 approachable	 positive	He also makes time for review sessions where he brings candy!
;relate material	 relevant	 positive	She really tries to help students understand and relate material to current society.
;null	 teacher	 negative	She is someone not to cross, be warned.
;null	 teacher	 positive	If you are interested in politics, you'll enjoy her classes.
;class	 teacher	 negative	class is almost almost useless, hard to prepare for tests.
;upper level classes	 teacher	 positive	Its seems that her upper level classes are much easier than her lower level classes, i.e POLS 120.
;null	 teacher	 positive	She's really nice and helpful, but is extremely challenging.
;homework	 exam	 positive	No real homework.
;null	 teaching	 negative	He never explains things in a general form and just goes over random problems right in the beginning.
;lab time	 approachable	 positive	He helps out students during lab time which is nice!
;null	 teaching	 positive	Very thorough and good at explaining things.
;professor	 teacher	 positive	Great professor to take for this class.
;attended	 late	 positive	I had never taken Calc before, I attended every single lecture and took many notes.
;teach	 teaching	 negative	Really nice guy, easy to talk to to, willing to help, but he can't teach.
;null	 teaching	 negative	You will have no idea what he is talking about.
;helpful	 approachable	 positive	She is really helpful in class.
;class	 teacher	 positive	No problems to work on your own the double check in class.
;lectures	 teaching	 negative	You practically have to teach yourself how to do all the work in the class, the lectures are no help.
;teacher	 teacher	 positive	Mr. Everett is a very good teacher.
;teacher;voice	 teacher answering	 neutral neutral	He isn't a bad teacher, but he needs more expression in his voice!
;null	 course	 positive	Ha, too easy for words.
;grader;assignments	 grading exam	 positive negative	She is a bit unclear in what she expects on assignments but she's an easy grader.
;teach	 teaching	 negative	The professor is funny, but going to his class is pointless because he doesnt know how to teach.
;grade	 grading	 negative	First of all, it is true that she tends to grade and identify with the more liberal side of the political spectrum.
;grade	 grading	 positive	If you email him and tell him you need a certain grade for your major he will reconsider you grade.
;class	 teacher	 positive	This class was awesome, I really enjoyed it.
;class	 teacher	 positive	Take this class!!
;null	 teacher	 positive	I wish she taught every class!
;class	 course	 positive	It's different from any bio class you'll take because its all application but it's so worth it and truly prepares you!
;help sessions	 approachable	 neutral	Help sessions w/ the TA's will save you though...but I would avoid him if possible.
;students;tests;exams	 approachable exam exam	 positive positive positive	Helps students out during lab time, odviously has a strong commitment to helping students, and his tests / exams are never unfair in diffculty
;grading	 grading	 positive	The best part is, he is really easy on grading.
;class	 teacher	 positive	I miss her class already!
;null	 teacher	 positive	Randy really is awesome.
;tests	 exam	 negative	harder tests
;null	 approachable	 positive	He spent 1 hour with me trying to figure out what I wanted to major in.
;null	 teacher	 positive	By far one of the coolest and best professors I've had.
;help	 approachable	 positive	He will offer as much help as you are willing to take.
;null	 teacher	 negative	He seemed a bit... lost at times.
;null	 teacher	 positive	Funny, easy going, reasonable, understanding.
;tests	 exam	 negative	The tests are hard especially if you aren't interested.
;reading;writings;null	 exam exam attendance	 neutral neutral neutral	DO READING & WRITINGS & SHOW UP FOR CLASS OR YOU WILL NOT PASS!
;grading	 grading	 neutral	Grading was not that hard...however, she does grade papers like an English teacher.
;papers	 exam	 positive	Two papers all semester.
;professor	 teacher	 positive	Such a great professor.
;null	 teacher	 positive	With respect to humanity, Cook is an extremely pleasant and grandpa-esque little man.
;professor	 teacher	 positive	Randy is a great professor and wants you to do well in his class.
;class	 class	 neutral	Don't get me wrong this class isn't easy but if you're going to take it, get this Randall.
;class	 teacher	 positive	if you come to class you will get a A, but class is interesting so you will want to!
;grade;null	 grading teacher	 neutral neutral	He is very enthusiastic about this class but expects you to earn your grade.
;grade	 grading	 neutral	Not a class for someone who isn't willing to work for a good grade, but not impossible to get an A.
;journals	 exam	 positive	YOU HAVE TO DO JOURNALS FOR THIS CLASS BUT NOTHING A 5TH GRADER CAN'T DO.
;teacher	 teacher	 positive	NICEST TEACHER.
;resources	 teaching	 positive	He provides all the resources you need to succeed.
;question	 answering	 negative	Can't directly answer a question.
;credit	 teacher	 neutral	Show up to class because she may give extra credit.
;tests	 exam	 positive	"Tests are pretty easy, lets you use a ""note card""  (although i actually used a sheet of paper folded in half, both sides + inside)."
;10 minutes	 late	 negative	He rushes in 10 minutes after the class is supposed to begin and just does some random problems out of the book that take him about 5 minutes to find.
;students	 approachable	 positive	Did I mention he cares about his students!
;subject	 course	 positive	Interesting subject and love the class.
;tests	 exam	 neutral	If you memorize and understand these few equations, then tests are s
;notes	 exam	 neutral	Just make sure you show up and do what she says and take her notes and you will be good!
;null	 teacher	 positive	If you are really interested in the material, though, he's great.
;null	 teacher	 positive	AWSOME!
;lectures	 teaching	 negative	His lectures are very unorganized, so it's hard to take notes in class.
;study	 grading	 neutral	If you study you will get an A.
;feedback	 approachable	 positive	Definitely take 310 with him ASAP, because his feedback on resumes, cover letters, etc is invaluable.
;expectations	 teacher	 positive	She's very precise and clear on her expectations.
;exmas	 exam	 negative	The exams are very tricky and hard well.
;professor	 teacher	 negative	Worst professor you could ever take.
;material	 course	 negative	I thought the material would be super easy since the first thing we did was antiderivatives for a good 2 weeks, but then ramped it up and it got very hard.
;null	 teacher	 positive	I absolutely loved Dr. Sacher.
;materials;research;interview;survey	 teaching exam exam exam	 negative negative negative negative	her materials are so hard and we need to do our own research as a group meaning that we actaully have to do interview, naturalistic observation and survey!!
;professor	 teacher	 negative	Cook is an awful professor.
;lectures	 teaching	 negative	He means well and loves the subject, but he lectures in class about things not on the test and he just about never spends time on actual material.
;help	 approachable	 positive	He's very clear about what he wants and is more than willing to help you if you are having trouble with anything.
;tests	 exam	 negative	Blame the department for the hard tests but practice tests are nothing like the real ones.
;prof	 teacher	 positive	Excellent Prof!
;class;exam;null	 course exam approachable	 negative positive positive	The class isnt easy but exams are only worth half of your grade and there are plenty of opportunities for extra help.
;knows;material	 knowledge teaching	 positive negative	The teacher knows his stuff but he tends to go through the material too quickly.
;professor	 teacher	 positive	Randall is clearly very passionate about biology and he is a great professor.
;research paper	 exam	 positive	Thanks to her, I know how to correctly write a research paper.
;instructor	 teacher	 positive	a very professional instructor and he means business so if you are looking for easy a this aint where youll find it
;null	 teacher	 positive	much better than 127 with Rudvalis.
;null	 teacher	 negative	Avoid him if you can.
;owls	 exam	 negative	Do all the OWLS, get at least 7 out of 14 questions right on each of the tests, and you'll get a C. If you do worse you will fail.
;null	 teacher	 negative	If you have to take him to go another professors lectures or teach yourself online.
;art's	 teacher	 positive	Art's great.
;assignments	 exam	 positive	she accepts late assignments.
;classes	 teacher	 positive	her classes were so interesting and insightful i changed my major from psychology to criminology.
;explains the materials	 teaching	 positive	lively class, explains the materials well.
;teachers	 teacher	 positive	Professor Sacher is the funniest and one of the best teachers I have had so far at MSU.
;teaches	 teaching	 positive	He knows the material, he just teaches it different then the other teachers.
;goals;essays;assignments	 exam exam exam	 negative negative negative	He also hasn't realized that his scheduling sets unrealistic goals at the end of the semester by overlapping essays & other assignments.
;null	 teacher	 negative	Seriously, he sucks!
;null	 teacher	 negative	Talks too quietly.
;professor	 teacher	 positive	She is the best professor I have ever had.
;teacher	 teacher	 positive	BEST teacher i've ever had, dont take this class with anyone else!
;grades	 grading	 negative	She grades extremely hard on papers and will not listen to your concerns...so if you have to take the class take it with anyone except her.
;math	 teacher	 neutral	If you're a math major or are extremely good in math, youll be fine.
;bio 151	 teacher	 positive	He's great, take him for bio 151.
;attendance	 teacher	 positive	No attendance policy.
;null	 teacher	 negative	Not a recommendable teacher.
;classes	 teacher	 positive	Professor Schurter teaches a few different classes in Isenberg and I would definitely recommend trying to enroll in one before your time here at UMass is up.
;homework;tests;pop quizzes;essays ;credit;grade	 exam exam exam exam exam exam	 negative negative negative negative negative negative	Get ready to read, do homework, long tests, pop quizzes, and  4-5 essays (extra credit essay if you want to improve an essay grade).
;teaching	 teaching	 neutral	Cook is a nice and funny guy, but his teaching can come up a little short.
;null	 teacher	 positive	Amazing professor who really cares about her students.
;professor	 teacher	 negative	A nice guy, but a blah professor.
;null	 teacher	 positive	This lady is a nutjob but in the good sense.
;class	 teacher	 negative	going to class, for me, seems like a waste of time.
;professor	 teacher	 positive	She is the BEST professor I have ever taken!!!!
;professor	 teacher	 professor	I Absolutley looovveee this Professor.
;null	 teaching	 negative	I think he spent more time telling us TO study than actually telling us WHAT to study.
;lectures;null	 teaching approachable	 positive positive	Very lively lectures and amazingly approachable.
;null	 approachable	 positive	He knows what he's talking about and is eager to help when you need it.
;teaching style	 teaching	 negative	I've never been that interested in political science, but her teaching style is terrible.
;null	 course	 positive	Since Jr. writing is mandatory, I would highly recommand take this class for the requirement.
;null	 teacher	 positive	He makes a point to treat everyone like a peer rather than a subordinate.
;helps;test;reading quizzes	 approachable exam exam	 positive positive positive	Mr. Everett also helps students if they as for it and his test as well as reading quizzes are simple if you study.
;lectures	 teaching	 positive	Lectures are recorded.
;null	 approachable	 positive	Always willing to offer additional help to anyone in need.
;classes	 teaching	 positive	His classes are highly engaging and interesting as well.
;grading	 grading	 negative	Grading is very unfair and she shouldnt teach undergraduate courses because she doesnt know how to deal with young people.
;exams	 exam	 negative	It's hard to get an A because his exams only contain 14 questions meaning you can only afford to get one wrong on each exam.
;lectures	 teaching	 neutral	Seriously if you just look at his slides and don't attend lecture all you'll find is a bunch of pictures  that make absolutely no sense.
;class	 course	 neutral	Expect for things to move along quickly and if you fall behind, this class can become difficult.
;null	 teacher	 positive	I love her!
;null	 teacher	 negative	Took AP Bio but still struggling because AP bio wasn't close to as in depth as he is right off the bat.
;class	 teacher	 neutral	you cannot expect to do well by simply showing up to class and taking notes.
;professor	 teacher	 positive	Would take him again as a professor.
;class;journal;mid-term;group project	 teacher exam exam exam	 positive positive positive positive	=) She is amazing and you will become attach to the class.We have a page journal due every week, mid-term, and a group project.You shouldn't have a problem in getting an A.You will learn many real life things and it is like class therapy!She is real good and I'll take her again without a doubt!
;teach	 approachable	 positive	If you don't get something, he'll teach it until you get it.
;quizzes	 exam	 positive	He gives quizzes every friday but they are pretty clear cut.
;learn	 teacher	 negative	For the rest of us, plan on struggling as u try to learn on your own.
;null	 teacher	 negative	this man should be ashamed of himself
;clear	 teacher	 positive	Extremely clear!
;confusing;late	 teacher late	 neutral negative	a little confusing in class, and he has a habit of showing up late and letting the class leave anywhere between 10 and 30 minutes early every day.
;null	 teacher	 negative	I don't get calculus and he isn't helping much!
;null;exams;null	 teacher exam teacher	 positive negative neutral	He is a very very nice guy, cares for his students but you will have to make all the effort for any help you want, and if you want an A be ready to do a lot of work and learning yourself because his lectures will not get you an A on the exams, which tend to be very tricky.
;lessons	 teaching	 neutral	His lessons are long and super-detailed, but very interesting if you do your part to focus and participate.
;professor	 teacher	 negative	Awesome guy, but not a great professor.
;grade	 grading	 positive	Easy to get a good grade but bring entertainment.
;exams	 exam	 negative	He does manage to be funny at times but there's nothing funny about not being able to do well in exams and failing the class.
;grade	 grading	 positive	His class is certainly not an easy A -- you'll work for a nice grade -- but you will definitely learn from his criticism.
;readings;quizzes	 exam exam	 neutral neutral	You have to do the readings (or read the cliff notes at least) to pass his quizzes.
;null	 teacher	 positive	Extremely chill.
;essays	 exam	 negative	His essays were very difficult for me.
;videos	 teaching	 positive	She shows videos to help that.
;calc	 teacher	 neutral	If you took calc in high school, you'll be fine.
;classes	 teaching	 negative	I hate his classes, and I've taken chemistry all my life and he still doesn't make sense!
;stuff;high school	 teaching teaching	 positive positive	Taught the same stuff from high school.
;learned	 teacher	 negative	I learned more about the 60s than I did anything about math.
;ramble	 teaching	 negative	Likes to ramble and stand at the board writing and writing like we know what he's doing.
;grade	 grading	 positive	he makes it relatively eay to get a good grade if you ar willing to work for it (but not teach urself)
;null	 teacher	 positive	She's one of my favorite professors
;class	 course	 positive	This was oddly the easiest class of my life.
;reading;quizzes	 exam exam	 negative negative	There's alot of reading required and alot of quizzes.
;proff	 teacher	 positive	I thought he was funny and down to earth, he didnt have an ego like most proff.
;professor	 teacher	 negative	THIS MAN IS THE WORST PROFESSOR @ UMASS.
;null	 teacher	 positive	Highly recommend!
;null	 teacher	 positive	Mehran is awesome.
;null	 teaching	 negative	Became hard to sit in class.
;null	 approachable	 positive	Her stories are hilarious and she is there for you when you need her.
;null	 teacher	 positive	Take her!!!
;cares	 teacher	 neutral	a little out of his element as far as technology goes, but actually cares about his students.
;a	 grading	 positive	I got an A!
;null	 teacher	 positive	I love her!
;null;lectures	 teacher teaching	 positive negative	He's a nice guy but his lectures are all over the place and he seems to not know what he's talking about.
;null	 teacher	 positive	Professor Cook is a great teacher.
;humor	 teacher	 positive	I love how he uses his sense of humor to lighten up the lectures.
;null	 teacher	 negative	VERY LIBERAL!
;class	 course	 neutral	I'm not going to say it was an easy class, but it was not hard either.
;classroom	 class	 positive	There isn't a lot of work and the classroom setting is really relaxed and comfortable.
;explain	 teaching	 negative	the concepts would have been easy to understand if he had any clue how to explain them.
;quizzes;exams	 exam exam	 positive neutral	The Friday quizzes are typically easy, but multiple true false exams can be confusing at times.
;teacher	 teacher	 positive	Terrific teacher!
;null	 knowledge	 positive	He creates his own questions and focuses on critical thinking.
;style of teaching the material	 teaching	 negative	I personally just found his style of teaching the material very boring, but also very scatterbrained.
;reading	 teaching	 positive	He taught me how to write well and appreciate reading.
;literature	 teacher	 positive	Everett is really passionate about literature and made me appreciate it all so much more than I did before.
;examples	 teaching	 negative	He just puts random examples on the board, solves them himself and doesn't explain how or when to use the equation.
;quizzes	 exam	 positive	You should attend every class, and he gives weekly, easy Friday quizzes.
;class	 teacher	 neutral	Show up to class though, because she might give extra credit.
;mid;final	 grading grading	 neutral neutral	But its research sooo.. She grades only on Mid(1st part of paper) and final (ure final paper) just choose a good topic and the right group and dont slack ull be fine.
;null	 teacher	 positive	Great lady, kind and easy going.
;students	 teacher	 positive	Excellent rapport with students.
;teach	 teaching	 negative	i dont understand why peopole like him are allowed to teach, cus he doesnt know how.
;pop quizzes	 exam	 neutral	Fond of pop quizzes.
;liberal bias	 teacher	 negative	She does not hide the liberal bias in her class either.
;null	 teacher	 neutral	Just pay a lot of attention in series!
;null	 teacher	 negative	Nod off in this guys class and he'll pop off.
;null	 knowledge	 positive	Is incredibly cultured and knowledgeable on everything.
;null	 late	 positive	Just show up and you'll DEFINATELY get an A
;feedback;papers	 approachable approachable	 positive positive	I learned so much from him and he always gave fairly specific feedback on papers.
;person;professor	 teacher teacher	 positive negative	Randy is an awesome person but no the best professor.
;quizzes;nyt readings	 exam exam	 negative negative	The quizzes and NYT readings are stupid and pointless.
;work;essays	 course course	 neutral neutral	Just a lot of work with little to no time between essays.
;outline;grade	 grading grading	 positive positive	All you have to do is follow the outline and you will get a decent grade.
;assignment;midterm;log;page	 exam exam exam exam	 positive positive positive positive	1 written assignment in lieu of a midterm & a log due each week, but it only has to be 1 page.
;class	 class	 positive	I did wish we had a slightly clearer way of study besides just listening very carefully during lectures, but for the most part he was great and I enjoyed the class. 
;null	 teacher	 positive	I really do like him as a professor.
;null	 teacher	 neutral	I would say to take with caution.
;null	 teacher	 positive	He will do everything in his power to make sure you succeed.
;class	 course	 neutral	The class was hard, but I did learn a lot.
;class;assignments;quizzes	 attendance exam exam	 neutral neutral neutral	As long as you attend class, do your best on the assignments, and complete the assigned readings for quizzes you should pass.
;teacher	 teacher	 positive	he was the best calc teacher ever
;class	 teacher	 negative	Avoid this class if possible, if required for a major I'd say take it honors with Adena.
;professor	 teacher	 negative	the worst professor i have ever taken a class with.
;null	 teacher	 positive	Schurter is THE MAN.
;tests	 exam	 neutral	Just do the homework and go to the review sessions before tests.
;exam	 exam	 neutral	Brit Lit I student- I failed his first exam, and aced his second exam.
;professor	 teacher	 positive	I think if you have an interest in bio he would be an awesome professor to have.
;null	 teacher	 negative	This guy is terrible, and completely incompetant.
;calc 2	 course	 negative	Calc 2 is not an easy subject therefore it is important to look for extra help.
;teaching style	 teaching	 positive	There are pros and cons to EVERY teaching style.
;lectures	 teaching	 neutral	Having seen the 106a lectures online and liked them, I wasn't particularly expecting anything new.
;null	 teacher	 positive	She is very nice and very laidback!
;paper topics;null	 exam teacher	 negative positive	Paper topics can be confusing, but just ask her for help!
;tests	 exam	 neutral	Although his tests are hard, they are not meant to trick you.
;quizzes	 exam	 positive	Gives quizzes every Friday, usually scantron at the end of class but will change it up once in a while to do it during class as clicker.
;tests	 exam	 neutral	Tests are short answer & MC.
;null	 teaching	 negative	She tries so hard to make it interesting, but it just not.
;null	 teacher	 positive	shes great
;lectures	 teaching	 negative	seems nice but lectures make no sense.
;null	 teacher	 positive	I ABSOUTELY LOVE HER !
;class	 teacher	 positive	Take this class with him, you wont regret it.
;unclear	 teaching	 negative	He's very unclear, and his jokes probably got old around the dawn of indoor plumbing.
;class	 course	 negative	I love English, but this class made me feel stupid.
;final	 teacher	 positive	Makes sure you know your stuff and prepares you for the final.
;professor	 teacher	 positive	HANDS DOWN THE BEST PROFESSOR AT UWG!
;null	 teaching	 negative	he only derives the formulae and doesn't tell/show us how to implement them.
;null	 teacher	 neutral	He's better off teaching calc theory than basic calc.
;class participation	 answering	 positive	Class participation is a must.
;professors	 teacher	 positive	She is a breath of fresh air compared to the more lecture-happy professors on this campus.
;professors	 teacher	 positive	Professor Everett was one of the most passionate professors I have ever seen and that was only after an online class.
;review sessions	 approachable	 positive	The review sessions that he does is also really helpful.
;null	 grading	 negative	He grades harshly while putting students down indirectly in class.
;explaining	 teaching	 negative	The only problem i had with him was that most times he spent alot of time explaining an simple problem which made it more confusing.
;teach	 teaching	 negative	Very nice professor, he means well and tries to crack jokes to keep students entertained, but he just cannot teach.
;professor	 teacher	 positive	She kind of reminds me of Kitty from That 70's Show, but she is still an amazing professor.
;relate the material	 relevant	 positive	I'd take her again honestly because she will relate the material to life experience to make it easier to remember.
;null	 teacher	 positive	She is such a nice lady.
;class	 teacher	 negative	DO NOT TAKE THIS CLASS!
;class	 course	 positive	very easy class.
;multiple choice matching;multiple choice;short answers;paragraph;essay;literature;content;information	 exam exam exam exam exam exam exam exam	 negative negative negative negative negative negative negative negative	Multiple choice matching (characters to dialogue)(must read all literature), multiple choice (historical content), short answer (usually 2)(2 paragraphs of content rich information), AND a fully composed 5 paragraph essay.
;class	 course	 positive	I wish every class was this easy!
;class	 teacher	 neutral	the class is multiple choice but he just wants to teach it and get out
;review sheet	 exam	 positive	He does provide a review sheet, though.
;null	 teacher	 positive	ppl are u guyz serious??? Cook is not that bad, I mean hes funny and enthusiastic to teach.
;null	 teacher	 positive	extremely down-to-earth.
;dresses	 teacher	 positive	and she always dresses really nice:) she is always in new clothes haha:)
;class	 teaching	 positive	Prof. Everett has put a huge amount of work into this class and it shows.
;100 level course	 course design	 negative	It is a 100 level course that is taught like a 400 level class.
;person;null	 teacher answering	 positive negative	people just talk about thier problems.if ur shy dont take the class,u have to do alot of pub speaking.i had fun though cuz i dont mind takling.dont get me wrong she is suchhh a sweeet lady, nice, kind, always helps u out.awsome person inside nout.but not to informative.
;class	 teaching	 positive	Very fun, relaxed class but we learned at the same time.
;feedback	 approachable	 positive	He was great about giving feedback on all papers and explained everything in clear language.
;literature	 teacher	 positive	I would highly recommend him to anyone who needs a literature class.
;lectures	 teaching	 positive	He makes CS approachable for beginners, and his lectures are awesome and are full of funny jokes and candies.
;professor	 teacher	 negative	By all accounts, an awful professor.
;null	 teacher	 positive	He challenges you, which some People don't like, but he has taught me a lot and has an amazing personality.
;null	 teaching	 negative	He just gets up to the board and writes down random stuff doesn't really go over it very well.
;professor	 teacher	 positive	He's an incredible professor.
;tests;lecture	 exam teaching	 positive negative	Tests are pretty easy, but he isn't always clear in lecture.
;unhelpful	 approachable	 negative	Very unhelpful.
;professors	 teacher	 negative	One of the worst professors I've come across.
;null	 teacher	 positive	I definitely recommend.
;null	 course	 negative	He teaches Math 128 as if it was Math 132.
;instructor	 teacher	 positive	Great instructor!
;british literature	 teacher	 positive	Was very nervous about taking british literature but I'm glad I took it with Everett.
;exams and quizzes	 exam	 negative	Exams and quizzes are all critical thinking tf problems that are confusing and hypothetical.
;null	 teacher	 positive	she's so genuine and loves all of her students.
;class	 course	 negative	Cook makes this a really hard class.
;attend	 late	 negative	Might as well not even attend class.
;grade	 grading	 negative	My CC profs grade easier on papers than she does, and they do not grade easy at all.
;mistakes	 grading	 neutral	If he knows you put your all into it, he will overlook small mistakes.
;fair;material	 grading relevant	 positive positive	Grading is extremely fair, material is very relevant.
;teach	 teaching	 negative	The teacher doesn't teach the concepts.
;calc	 teacher	 negative	If you have never taken calc then DO NOT take it with him.
;teaching	 teacher	 positive	He's such a great guy and seems passionate about what he's teaching.
;class	 course	 positive	THE CLASS IS SO EASY THAT IF YOU DON'T WATCH OUT, YOU WILL FAIL.
;help	 approachable	 negative	Uses WileyPlus which is $50 and you need to buy it because thats where the homework is, and wiley sucks doesn't help you learn at all.
;null;brit lit	 teacher course	 positive negative	He's a great guy, but Brit Lit shouldn't be this hard.
;instructor	 teacher	 positive	Mr. Everett is a wonderful instructor.
;college instructor	 teacher	 positive	I can say with complete confidence that this is the best college instructor I have ever taken.
;professor	 teacher	 positive	Best professor I have ever had.
;null	 teacher	 positive	SHE IS AMAZING!
;writer;class	 course course	 positive positive	If you're a good writer and work hard, it may feel like an easy class.
;material	 knowledge	 positive	While hes not the most with it professor, he knows the material well.
;null	 teacher	 positive	Very nice person.
;null	 teacher	 negative	it was a total waste of my time....i want every minute back that i wasted in her class!!!!!!!!!!
;null	 exam	 positive	Most of his questions are vague but similar to the ones taught in lecture.
;teacher	 teacher	 positive	Good guy and teacher, people just hate on him because they're stupid and get bad grades...
;3 exams plus the final	 exam	 negative	Theres 3 exams plus the final which are tough but if you put in the time and utilize the SI sessions you should do ok.
;literature	 teacher	 positive	He's very specific and you can tell he cares deeply for literature.
;3 tests & 1 assignment	 exam	 neutral	3 tests & 1 assignment.
;null	 teacher	 positive	She is funny and brilliant which made the class fun and interesting.
;disorganized	 teaching	 negative	He is not only extremely disorganized but he also refuses to clearly answer anything and if he does not like you, will sass you in front of the entire lecture hall (did not happen to me, happened to a friend).
;lectures	 teaching	 negative	He's super nice but very old and thus rambles during lectures and is never very clear with concepts.
;knows	 knowledge	 positive	He is funny and really knows his stuff.
;null	 teacher	 negative	extremely boring.
;fair;class	 grading relevant	 positive positive	The things we do in class are relevant to the real world, he grades fairly easy, and the classes go by fast.
;exams	 exam	 negative	He only teaches the basic principles, and the exams are much more complicated.
;job	 teacher	 neutral	She does her job and go, no extras!
;exams	 exam	 negative	The homework problems are NOTHING like ones on the exams.
;null	 teacher	 positive	Great guy all around.
;teacher	 teacher	 positive	Hora is an amazing teacher and does a lot to help you.
;money;time;gpa;instructor	 teacher teacher teacher teacher	 negative negative negative negative	Save your money, time, and GPA and take another instructor.
;class	 teacher	 neutral	You should still go to class though, he goes over problems.
;professor	 teacher	 positive	She is an awsome professor who actually makes learning fun and easy.
;null	 teacher	 positive	Good guy.
;brit lit	 teaching	 positive	He makes brit lit very interesting.
;grading;grade;paper	 grading grading grading	 neutral neutral neutral	His grading is very consistent though so it is possible to make changes and try for a higher grade on the next paper.
;class	 approachable	 positive	He is great guy, and will provide you with whatever help you need if you go to class.
;null	 teacher	 negative	Would have been better but we were forced to buy HER book for around $50+ for class, but honestly, it has very little need being there and just seems more like self promotion.
;null	 teacher	 positive	Awesome
;biology	 teacher	 negative	I hated biology before this and now I hate it even more.
;null	 teacher	 positive	Really is a kind old guy, who likes to tell stories that sometimes last half the class.
;null	 teacher	 positive	She's great.
;essay style	 exam	 positive	They are both essay style but go to class and you will do great!
;professor	 teacher	 neutral	Okay professor
;organized course	 course	 positive	very organized course and easy to navigate.
;professor	 teacher	 positive	He is an awesome professor and he doesn't expect anything from you that he wouldn't do himself.
;literature	 teaching	 negative	He covers a ton load of literature, so get ready to read.
;professor	 teacher	 positive	Randy is a great professor who really cares about his students.
;null	 teacher	 positive	I loved her!
;midterm and a final	 exam	 neutral	As far as the violent crime class, midterm and a final.
;notes;null;experiments	 teaching teaching teaching	 neutral negative neutral	all notes are on the net... teaches nothing else... not very helpful... does cool experiments in class... dry humor
;null	 teacher	 positive	Makes jokes that only he finds funny.
;null	 teacher	 positive	She is very personable, interesting, and brilliant.
;teaches	 teaching	 positive	She's a great professor, teaches you how it REALLY is, not the way society wants you to see the world.
;tests	 exam	 neutral	His tests are tricky at first but once you get to know the style it gets easier.
;null;null	 approachable teacher	 positive positive	He is very approachable and loves what he teaches.
;tests	 exam	 negative	The tests are impossible and his lectures are all over the place.
;null;class	 teacher relevant	 positive positive	I learned more useful and relevant information and skills than I have from any other professor at UMass.
;null	 knowledge	 negative	cuz i can't learn anything from somone who doesnt even know what they are talking about.
;60's	 grading	 negative	Got 60's on first two tests.
;null	 teacher	 positive	He would rather students learn to problem solve and think analytically than memorize facts.
;tests	 exam	 neutral	You can't rent it because the worksheets in them are tunred in (which she grades harshly).Take notes because they will help on your tests.
;comma	 teacher	 positive	If you've wondered how to use a comma and feel like learning to write coherently, he's good for that.
;null;exams;lectures	 teacher exam teaching	 positive negative negative	very nice guy, but the lectures are very confusing, and the exams are tricky
;null;null	 teaching grading	 positive positive	It's interesting, very fair, and I don't know of anyone in the class who doesn't participate or who doesn't like the class.
;null	 approachable	 negative	I emailed her with a question about a paper and I am still waiting for a response almost 2 months later.
;essays;research paper;exams	 exam exam exam	 neutral neutral neutral	3 essays, 1 research paper, 3 exams.
;class	 teaching	 neutral	It did require lots of note taking and you had to make sure you did everything on time, but that is typical of any college class.
;owls	 exam	 neutral	dont bother with class, just do the owls
;class	 teacher	 positive	I'd take any class of his.
;null;extra credit	 teacher exam	 positive positive	He is very clear and organized and offers lots of extra credit.
;lectures	 teaching	 positive	His lectures are really amazing , inspired me to study Math.
;null	 teacher	 positive	You won't regret it! 
;null	 teacher	 negative	Horrible nightmare !
;exams	 exam	 negative	He exams are nothing like the practice exams, homeworks, SI sessions, or what he does during lecture.
;class	 course	 negative	I think Randy does care about his students, and even proposed a new grading system, but he definitely makes this intro class very difficult.
;null	 teacher	 negative	No accent though :)
;tests	 exam	 positive	Easy tests.
;tutor	 teacher	 neutral	Get a tutor and youll be allset.
;teacher	 teacher	 negative	Unfortunately he is a terrible teacher.
;class	 relevant	 positive	Her class made me love political science, government, and history even more than I did before taking the class.
;teacher	 teacher	 negative	Professor Cook is a terrible teacher, and an even worse comedian.
;class	 teacher	 positive	If you're interested in Criminology at all, take a class she's teaching!
;knows	 knowledge	 positive	caring and knows his stuff, calc can be confusing, not his fault.
;class	 teacher	 positive	I love her class and I love her.
;teacher	 teacher	 positive	THE BEST TEACHER EVER!!!!
;lecture	 teaching	 positive	If she feels like we're not understanding she starts the lecture overrewords to ensure u understand.
