aspect term	category	polarity	text
;null	 teacher	 positive	I personally love her, this is the 2nd class I'm taking with her and I'll take another if I can.
;null;information;course material	 teacher knowledge relevance	 positive positive negative	Prof Capelotti is a great man with a plethora of information useful and irrelevant to the course material.
;labs	 course	 positive	Labs are easy.
;bio 101;homeostatis	 teacher teacher	 negative positive	From what I understand Molumby is pretty difficult in the BIO 101 class but I highly reccommend him for Homeostasis!
;tests;ppts	 exam exam	 positive positive	Tests aren't that bad if you study the ppts word by word.
;null	 teacher	 positive	She takes into account if you care about your grade, once she knows that she will help as much as she can
;grades;presentations;lab reports	 grading grading grading	 negative negative negative	I really thought I could get an A because I worked hard and got really good grades on presentations and lab reports, but no.
;learned	 teacher	 positive	I can honestly say I feel like I have learned more than any English/Lit course I've taken at Baylor.
;exams	 exam	 negative	exams are extremely hard, and if you skip a class you will forever be behind.
;professor	 teacher	 positive	He was an awesome professor!
;grades	 grading	 positive	He does drop your three lowest quiz grades though and averages the test grades out to be best for you.
;lectures	 presentation	 negative	During lectures he does not usually stay on track, and it is hard to find the time useful.
;grade	 grading	 negative	Putting in more work does not always equate to a better grade, Molumby..
;personality	 teacher	 positive	Not so  much looks wise, he's not bad in that respect, but his personality is sexy.
;null	 counseling	 positive	He does not have the best reputation, however he is willing to help you, just ask.
;class	 teacher	 negative	He doesn't teach anything in class don't even bother going.
;tests;random lecture fun facts;answer keys;exams	 exam exam exam exam	 negative negative negative negative	Basically tests you on random lecture fun facts he says periodically and refuses to give answer keys to his previous exams to study for.
;professor	 teacher	 negative	He's the worst professor you can take for 240.
;null	 course	 negative	He teaches Math 128 as if it was Math 132.
;lectures	 presentation	 positive	She cares about her students success, and tries to connect the lectures to her life experiences which makes things fun to learn and easier to grasp.
;reading;writing	 course course	 neutral neutral	Class was reading and writing intensive so don't expect to slack and do well.
;section	 teacher	 positive	Take his section and you won't regret it.
;clicker questions	 exam	 negative	He will also explain things very vaguely then proceed to ask clicker questions about the information.
;null	 teacher	 positive	Very funny and inspirational guy.
;easy	 grading	 positive	Everette's easy but he's got this thing where he wants you to believe what ever he believes.
;professor	 teacher	 positive	Great professor to take for this class.
;journals to do for each chapter, two test, and a group presentation	 exam	 neutral	You have journals to do for each chapter, two test, and a group presentation but when you're in the class all you do is talk.
;grade	 grading	 negative	You screw up one thing, say bye to a letter grade.
;class	 presentation	 neutral	It did require lots of note taking and you had to make sure you did everything on time, but that is typical of any college class.
;c+	 grading	 neutral	I never went.. i got a C+.
;null	 grading	 positive	If you go to his office hours you will get above a 93 on every assignment.
;lectures	 presentation	 negative	His labs are easy and there is almost no homework in the class  but his lectures are a complete waste of time.
;exams	 exam	 positive	Dr. Molumbys exams always bewildered me but, one thing is for sure the guy raised my interest in biology.
;professor	 knowledge	 positive	Very great and knowledgeable professor.
;null	 teacher	 negative	Seriously, he sucks!
;professor	 teacher	 positive	Such a great professor.
;exams	 exam	 positive	Exams are not hard if you study in advance.
;cell phones	 teacher	 neutral	he does not like cell phones-never take yours out during class.
;homework	 grading	 positive	Would've had an A if I had done ALL my homework.
;political views	 presentation	 positive	Yes, he's got crazy political views but he knows how to teach.
;null	 teacher	 positive	ppl are u guyz serious??? Cook is not that bad, I mean hes funny and enthusiastic to teach.
;notes	 regularity	 positive	Very helpful to go to class for the notes.
;exams	 exam	 negative	His exams are ***** hard.
;grade	 grading	 positive	All you have to do is follow the outline and you will get a decent grade.
;teaching style	 presentation	 negative	I've never been that interested in political science, but her teaching style is terrible.
;book	 exam	 negative	He will tell you that you do not need the book, you need it.
;null	 teacher	 neutral	He's better off teaching calc theory than basic calc.
;tests;slides	 exam exam	 negative negative	For tests, he expects you to know every single example on his 200+ slides.
;work	 course	 neutral	Just a lot of work with little to no time between essays.
;exams	 exam	 negative	Only assigned like 5 OWLs that were extremely hard and nothing like the exams.
;test	 grading	 positive	I showed up for most classes till the first test and got an A on it.
;class	 teacher	 positive	I did not mind going to this class.
;exams	 exam	 neutral	And then obviously study for exams.
;individual	 teacher	 positive	This guy is definately a unique individual.
;null	 teacher	 positive	That is if you're into the ridiculously intelligent bad boy sort of thing.
;essays	 exam	 positive	You get to turn one of your regular essays into the research paper, which makes that big project so much easier at the end of term.
;null	 teacher	 neutral	If you've wondered how to use a comma and feel like learning to write coherently, he's good for that.
;material	 presentation	 positive	for 128, cook does a decent job covering the material considering that it's a hard subject.
;job	 teacher	 neutral	She does her job and go, no extras!
;exams	 exam	 negative	But first three exams are nothing like what he teaches you.
;class	 course	 negative	This class stressed me out beyond belief because I hadn't the slightest clue of what was going on.
;genetics;bio curriculum	 course course	 positive positive	Great spring board for genetics and bio curriculum.
;tangent stories;point	 presentation presentation	 neutral neutral	3) He has lots of seemingly tangent stories but learn to understand his point.
;extra credit	 grading	 positive	However, she gives ample opportunities for extra credit,truly understands the subject matter, and it is definitely possible to get an A.
;test;knowledge;memory	 exam exam exam	 positive positive positive	His tests are designed to test your knowledge rather than just your memory.
;guide	 counseling	 positive	Although there is much work to be done for this research class she does her best to guide you thru the entire process.
;null	 teacher	 positive	Highly recommend talking to him in office hours just because of how great of a guy he is.
;midterm and one final	 exam	 neutral	One midterm and one final.
;teaching skills	 teacher	 negative	On top of his terrible teaching skills, he's very ignorant and thinks he's right about everything.
;lecture	 presentation	 negative	A lot of the stuff he says during lecture have nothing to do with bio and are a waste of time.
;tests	 exam	 neutral	Tests are fairly tough but she prepares you as long as you show up.She does NOT tolerate any you-know-what and DO NOT show up late.
;lectures;organization	 presentation presentation	 negative negative	If you like boring lectures and no organization goahead
;class	 class	 positive	American Literature II is an awesome class!
;questions;book	 exam exam	 neutral neutral	Sometimes he pulls test questions from the book.
;person;null	 teacher communication	 positive negative	people just talk about thier problems.if ur shy dont take the class,u have to do alot of pub speaking.i had fun though cuz i dont mind takling.dont get me wrong she is suchhh a sweeet lady, nice, kind, always helps u out.awsome person inside nout.but not to informative.
;lectures	 presentation	 positive	Interesting subject matter and does a great job on lectures but that's about it.
;null	 counseling	 positive	He asks you send in rough drafts and then edits them for you to improve your grade!
;professor	 teacher	 negative	By far the worst professor I have had.
;assignments	 exam	 negative	The only complaint I have is her tear-out assignments are pretty difficult.
;response	 counseling	 negative	When student has issue, it takes him forever to response.
;null	 teacher	 positive	She's awesome!
;course	 teacher	 negative	very personable, wants to know everyone, but try someone else for this course.
;lectures;exams;slides	 exam exam exam	 positive positive positive	His exams were not impossible, but attending lectures and reading his slides will really help.
;null	 teacher	 negative	everyone in his class is smarter than he is, he always makes mistakes.How did he EVER get his PhD? PLEASE GET FIRED!!
;3 major projects	 exam	 neutral	The semester consists of 3 major projects, no tests.
;tests	 exam	 negative	Blame the department for the hard tests but practice tests are nothing like the real ones.
;professor	 teacher	 negative	Terrible professor.
;proff	 teacher	 positive	I thought he was funny and down to earth, he didnt have an ego like most proff.
;null	 teacher	 positive	He is very helpful and straightforward.
;4th graders	 presentation	 negative	She talked to us like we were 4th graders.
;teaching	 presentation	 positive	She needs to give a class on teaching to other professors in the world.
;professor	 teacher	 positive	HANDS DOWN THE BEST PROFESSOR AT UWG!
;exams;previous exams;questions	 exam exam exam	 positive positive positive	Exams weren't that hard, but you had to make sure you study previous exams well so you are familiar with the questions.
;help	 counseling	 positive	She is so sweet, caring, & funny & will help you in any way she possibly can!!
;class	 course	 negative	This class is very difficult.
;fair;class	 grading relevance	 positive positive	The things we do in class are relevant to the real world, he grades fairly easy, and the classes go by fast.
;class	 class	 positive	Took this class online and will take the next one with him on campus.
;teacher	 teacher	 positive	very good teacher, keeps the class interested!!
;learn	 teacher	 negative	He's a pretty funny dude in class but don't expect to learn anything....better get the book if you wanna do well....
;intelligent	 teacher	 positive	He is an intelligent man whose jokes carry the class more than his explanations.
;class	 course	 negative	I'm in medical school now, and still think his class was more difficult than necessary.
;null	 teacher	 negative	Do yourself a favor and ignore all the ratings that say that he is of any help.
;null	 communication	 positive	Be ready to participate though.
;lecturer	 presentation	 negative	He is a good lecturer but gets off point at times.
;students	 counseling	 positive	Would do anything to help his students succeed.
;class	 teacher	 positive	if you come to class you will get a A, but class is interesting so you will want to!
;tutor	 teacher	 positive	He is the best tutor!
;facts;powerpoints;slide	 exam exam exam	 negative negative negative	We are tested on random useless facts that are found in his 200 slide powerpoints rather than information we are going to actually need for future biology classes.
;null	 teacher	 positive	Mister Monotone!
;exam	 exam	 positive	go to EVERY class, take really good notes b/c most of his exam questions are based on examples in class, read the book.
;examples	 presentation	 negative	He jumps into examples and never tells us how he got there.
;learned	 teacher	 positive	If you put the work in, you'll notice that you've learned more than you would have in a normal class.
;null	 teacher	 positive	He is respectable has a great sense of humor overall nice guy.
;teaching	 presentation	 negative	He focuses to excess on cell biology and mutation without really teaching about the normal system first, so unless you have a strong background in biology, this class is gonna be an uphill battle.
;grading scale	 grading	 positive	Only positive is the grading scale is really easy.
;null	 teacher	 positive	Also, he expects you to be able to back up your opinions with proof.
;professor;exams;chapters	 teacher exam exam	 positive positive positive	awesome professor, very intersting classes, practice exams=exams but make sure you read the chapters anyways.
;null	 teacher	 positive	Would highly recommend to anyone.
;problem sets;lab reports	 course course	 positive positive	There are 3 problems sets and lab reports too, but they are all easy.
;null	 teacher	 positive	Very helpfull.
;slides	 presentation	 negative	i feel like bios 100 is much better than 100. this guy wants you to know every single detail on 200+ slides.
;class	 class	 positive	Tries to make the class interesting and loves what he teaches.
;sick/gruesome videos	 presentation	 positive	Sometimes shows sick/gruesome videos in class and has great stories.
;attention;lecturer	 presentation teacher	 positive positive	Prof kept my attention- good lecturer.
;distribution	 grading	 positive	He has a grade distribution where around 88% is an A and 76% is a B.
;knows	 knowledge	 positive	caring and knows his stuff, calc can be confusing, not his fault.
;essays & other assignments	 exam	 negative	He also hasn't realized that his scheduling sets unrealistic goals at the end of the semester by overlapping essays & other assignments.
;null	 course	 positive	Since Jr. writing is mandatory, I would highly recommand take this class for the requirement.
;professor	 teacher	 positive	I am honored and proud to have had him as my professor!
;student	 counseling	 positive	He is willing to go the extra mile to help his student succeed, as he did for me.
;exam	 exam	 positive	Only way you prepare for his exam is to go over many old ones.
;lectures;attention;material	 presentation presentation presentation	 positive positive positive	His lectures are great to go to cuz he'll keep your attention and teaches the material in a way that you will remember it later on.
;professors	 teacher	 positive	One of my favorite professors.
;classroom	 class	 positive	There isn't a lot of work and the classroom setting is really relaxed and comfortable.
;tests	 exam	 negative	the tests, however...RIDICULOUS.
;lectures	 presentation	 positive	Very smart and lectures are really interesting.
;null	 teacher	 positive	All in all, I'd recommend him to people who are willing to work to get an A or B.
;class;lecturer	 course teacher	 positive positive	Tough class, but an amazing lecturer.
;lecture	 presentation	 neutral	You need to go to class for Randy though, most of them are built off of the last lecture.
;material	 presentation	 positive	the material itself isn't very interesting, but he made it fun and i actually looked forward to going to his class in the morning.
;views	 teacher	 negative	Her views are too left winged to be teaching at a majorly Conservative university.
;professor	 teacher	 negative	Extremely overrated professor.
;lecturer	 presentation	 positive	He's an older guy, and an old-fashioned lecturer, but I find it charming and refreshing.
;teacher	 teacher	 positive	Interesting and opiniated teacher- strongly recomend!
;exams;book;power points	 exam exam exam	 negative negative negative	Come on give us some break...you made 2 exams difficult, make this one reasonable....For other students reading this, read the book, it helps but really study his power points!
;null	 teacher	 positive	I love Capelotti.
;null	 teacher	 positive	He really wants his students to understand and is willing to help out a lot.
;exams;lectures	 exam presentation	 positive positive	Pretty easy professor, easy exams if you know your stuff, and interesting lectures.
;syllabus	 course	 neutral	I was intimidated by the syllabus the first day but as long as you do the reading and study you will be fine.
;calc	 teacher	 neutral	If you took calc in high school, you'll be fine.
;professor	 teacher	 positive	Love this professor!
;lecture;old tests;slides	 presentation presentation presentation	 positive positive positive	If you show up for lecture and pay attention they are not that hard, and he gives you old tests and puts his slides online.
;powerpoint slideshows	 presentation	 neutral	He likes the use of Powerpoint slideshows and he lectures for long periods of time.
;null	 teacher	 positive	Molumby is the man!
;null	 presentation	 positive	One of  the most impressive lecture at Stanford.
;tests;material	 exam exam	 negative negative	Tests are slightly confusing and require you actually know the material, not just memorize old answers.
;professor	 teacher	 positive	He is the best professor I've ever had in my college career.
;style	 presentation	 positive	He has a very engaging style and is interesting to listen to.
;problems;exam;old exams	 exam exam exam	 neutral neutral neutral	practice all old exams because he gives the EXACT same problems in exam.
;class	 teacher	 positive	I can see where people are coming from when they negatively rate this professor, but I had no issues with the class.
;notes	 exam	 neutral	Be ready to listen and take notes.
;professor	 teacher	 positive	Great professor and very intelligent.
;null	 teacher	 positive	Really cool guy.
;questions;exam;lecture	 exam exam exam	 neutral neutral neutral	One or two questions on exam is from lecture.
;sociology	 teacher	 positive	She loves sociology & it shows.
;professor	 teacher	 positive	Great professor; love her!
;teaches	 presentation	 neutral	Randy is a great prof who loves what he teaches, however, he is very unclear in lectures and talks in circles.
;null	 teacher	 positive	Molumby is the biggest stud at uic.
;null	 teacher	 positive	HE'S FUNNY TOO.
;null;null	 counseling teacher	 positive positive	He is very approachable and loves what he teaches.
;student	 teacher	 neutral	Just be a good student and actually read the book, learn the theorems and rules, and you will do well.
;class	 class	 positive	The Brit Lit class was my favorite class last semester!
;null	 teacher	 positive	I really do like him as a professor.
;class	 course	 positive	OUTSTANDING class!
;null	 teacher	 positive	i wish ppl would stop dogging him....HE ROCKS!
;class	 presentation	 positive	This class was extremely interesting and fun.
;null	 teacher	 negative	Passionate about CS, but not as obvious about it as Keith.
;null	 presentation	 positive	No need to buy text book as she gives you everything you need to know in class.
;exams	 exam	 negative	As everyone said, exams are just way too tricky.
;professor	 teacher	 positive	There seem to be a lot of mixed reviews but overall, Molumby is a good professor.
;teacher	 teacher	 negative	too bad he is the only teacher who teaches 128, which i am forced to take next semester.
;null	 presentation	 negative	Goes off on tangents frequently and explains things a little more difficult than they have to be.
;random facts	 presentation	 negative	he throws random facts in there and makes it way harder than the class actually is.
;null	 teacher	 positive	If you just want an easy English credit, this is not the class for you.
;tests;notes;slides	 exam exam exam	 positive positive positive	A lot of people complain about the tests, but I literally took notes on the slides the night before and got an A in the class.
;teaching	 presentation	 negative	You actually get about 25 minutes of bad teaching in the 50 minute block.
;cs requirement	 relevance	 neutral	Make sure you fill your CS requirement with Mehran.
;null	 teacher	 positive	i took his class last semester, and he is FUNNY!!!
;null	 grading	 positive	never got above a 65 percent in the class but with lab and lecture points got a B.
;null	 teacher	 positive	IT WAS A TRUE PLEASURE TO BE IN HER CLASS
;online note set;test	 relevance exam	 positive positive	He has an online note set with answers and such and normally if you just do that you should be able to do well on the test.
;teaching	 presentation	 positive	Funny and Effective teaching
;null;lecturing	 teacher presentation	 positive negative	I guess people would say she is easy and she is but she is all over the place when it comes to lecturing.
;null	 teacher	 positive	extremely helpful and fun class!
;exam	 exam	 positive	He teaches well but adds things you never expect to the exam.
;null	 teacher	 positive	Really great guy too.
;null	 counseling	 positive	Always willing to offer additional help to anyone in need.
;class	 class	 positive	I've been in classes with lots of student group discussions and though it is enjoyable I can't say I learned anywhere near as much as this class.
;positive attitude	 presentation	 positive	Comes to class with a positive attitude everyday.
;professor everett	 teacher	 positive	Professor Everett is fair, demanding, and passionate.
;class	 teacher	 positive	Never bored you in class.
;review sessions	 counseling	 positive	Go to TA led review sessions--they will save you!
;extra credit	 exam	 negative	There were only 2 chances to get extra credit and none of them were available past the midterm.
;read the book	 exam	 negative	Get ready to read the book a lot.
;class;null	 regularity exam	 neutral neutral	Need to show up to class and read whatever is assigned because you will be quizzed on it.
;grades	 grading	 positive	She grades fairly.
;lab reports	 relevance	 negative	Lab reports are irritating though.
;tests	 exam	 negative	The tests are hard.
;null	 counseling	 negative	The TA's even told me they didn't know how to answer certain q's on old exams...
;null	 teacher	 positive	LOVE LOVE LOVE LOVE her!!!!
;evolution;american society	 relevance relevance	 negative negative	It nothing to do with the actual evolution of American Society.
;owls	 exam	 negative	Do all the OWLS, get at least 7 out of 14 questions right on each of the tests, and you'll get a C. If you do worse you will fail.
;course	 course	 positive	Not an easy course, but worth taking!
;null	 teacher	 positive	He's very helpful, funny, and nice.
;null	 teacher	 negative	To be completely honest, this guy was very tough.
;unclear answers	 exam	 negative	He gives unclear answers when going over questions so you are left wondering what the right answer is.
;quizzes	 exam	 neutral	You have to do the readings (or read the cliff notes at least) to pass his quizzes.
;class	 course	 negative	Not the easiest class and he does not review for exams.
;sledge	 presentation	 negative	He needs to get off his sledge and step out into the real world, where students can't just get up and go to D.C.
;class	 presentation	 negative	Take this class if you want to be bored out of your mind.
;composition, writing, and literature	 relevance	 positive	If you want to learn about composition, writing, and literature FOR REAL then take his classes.
;students	 counseling	 positive	He really cares about his students and is willing to help bascially everything.
;powerpoints	 presentation	 negative	His powerpoints don't a lot of info either.
;class	 teacher	 positive	His class will have a big impact on you as it changed my major for me.
;null	 communication	 neutral	If you can keep up and ask for help, you're golden.
;null	 knowledge	 positive	U wont learn a whole lot from him though
;teaching	 presentation	 negative	As far as teaching goes he does not stay on topic most of the time and starts talking about things that have nothing to do with British Literature.
;exams and quizzes	 exam	 negative	I will admit he definitely does care for his students but the way his exams and quizzes were designed made it a difficult intro course.
;professor	 teacher	 negative	This man is a horrible professer.
;professor	 teacher	 positive	She is not your average Professor!
;teach yourself	 teacher	 negative	If you do take it, buy the book and teach yourself.
;readings;lecture slides	 exam exam	 positive positive	Make sure you read the readings and study his lecture slides and you should get an A.
;faces;religious people	 presentation presentation	 negative negative	He makes funny faces and speaks sarcastically about everything, especially about religious people.
;labs	 relevance	 negative	Some of the labs are equal to a joke.
;learned	 teacher	 positive	I learned so much about American history and literature.
;null	 teacher	 positive	I had sevral Anth classes with him and he was excellent in each one and very helpful.
;old exams	 exam	 neutral	ONLY way to do well is get old exams!
;class(es)	 teacher	 positive	Definitely take her class(es) !!
;class	 course	 neutral	He does make the class a bit tough though, still a good guy.
;null	 teacher	 positive	In my opinion, he is too easy for a college professor.
;professor	 teacher	 positive	She is the BEST professor I have ever taken!!!!
;null	 presentation	 negative	He doesn't complete problems he starts on the board and gets confused half way through them.
;communication	 presentation	 negative	Very confusing teacher, does not break things down and was terrible with communication.
;grades	 grading	 positive	"The class is ""hard"" if one is not particularly skilled in writing, but Mr. Everett grades VERY fairly."
;attitude	 teacher	 negative	She always carries a 'my way or the highway' attitude.
;humor	 teacher	 positive	Hysterically funny, even though a lot of people (namely freshmen) didn't get his humor.
;grade;lectures;practice exams	 grading regularity exam	 positive positive positive	You can get a good grade in this class if you attend all the lectures and go over practice exams.
;ppt slides	 exam	 negative	MEMORIZE every minute detail of the PPT slides.
;readings	 exam	 negative	The readings are too much.
;null	 teacher	 positive	cool guy
;lecture notes	 presentation	 positive	Great professor, explains things very clearly, even better than his lecture notes.
;professor	 teacher	 positive	Very good professor, clear and funny.
;subject	 course	 positive	Interesting subject and love the class.
;exams	 exam	 negative	Exams however are pretty hard- get old exams!
;courses	 course	 positive	The courses he teaches are the easiest calcs offered at UMass.
;null	 exam	 negative	changed up his new ones.
;feedback	 counseling	 positive	Leaves plenty of feedback and you can tell he wants his students to succeed. 
;null	 teacher	 positive	Extremely funny and won't fail to make you laugh every class.
;null	 teacher	 negative	extremely boring.
;class	 course	 positive	It's different from any bio class you'll take because its all application but it's so worth it and truly prepares you!
;work	 presentation	 negative	Treats you like a child; gives you busy work.
;class	 presentation	 positive	I hate writing, but Schurter made this class enjoyable and inspirational.
;null	 teacher	 negative	If it wasn't a required course, I would avoid him.
;class discussions	 communication	 positive	She makes the class discussions interesting and she cares about her students.
;null	 teacher	 positive	The best prof through whom I could learn online 
;weekly quizzes and exams	 exam	 positive	This is reflected in weekly quizzes and the exams, but go to lecture because he doesn't teach out of the textbook and gives iClicker questions to help.
;exams	 exam	 negative	He only teaches the basic principles, and the exams are much more complicated.
;null	 teacher	 positive	He challenges you, which some People don't like, but he has taught me a lot and has an amazing personality.
;office hours	 counseling	 positive	I struggled in 101 and went to all of his office hours and he helped me tremendously.
;class	 course	 positive	This class was very easy, requiring just one big paper, 10 weekly 1 page journals, and a final presentation.
;tests	 exam	 negative	Tests are impossible and ask ridiculous trivial nonsensical questions.
;teacher	 teacher	 positive	He's an amazing professor.
;facts;reference points	 presentation presentation	 neutral neutral	Those facts act as reference points for recall.
;essay style	 exam	 neutral	Both essay style.
;test;latin name;species	 exam exam exam	 negative negative negative	The class is super test heavy--you need to remember every official Latin name of every species he mentions or you won't pass any of the tests.
;book	 presentation	 negative	Tells you to read the book its honestly pointless and a waste of time.
;extra credit	 exam	 positive	Pretty cool guy...when I had him, he gave a lot of chances for extra credit...Big time points.
;null	 teacher	 negative	If you have to take him to go another professors lectures or teach yourself online.
;technology	 teacher	 negative	The only annoying thing is that he doesn't use technology so don't try e-mailing him.
;labs	 relevance	 negative	Labs are very simple, not quite interesting.
;null	 grading	 negative	Getting an A in his class is not easy though.
;teacher	 teacher	 positive	Good teacher.
;tests	 exam	 positive	Yes his tests are kinda difficult but I did surprisingly well on his tests.
;exams;material	 exam exam	 positive positive	Past exams almost identical to current exams, great study material.
;class	 class	 positive	Overall it was a good class though!
;assignment	 exam	 positive	1 written assignment in lieu of a midterm & a log due each week, but it only has to be 1 page.
;lecture slides;test	 exam exam	 negative negative	Memorize his lecture slides, if you don't think it's going to be on the test... memorize it!
;null	 teacher	 negative	This man is one of the more un-helpful, not caring teachers i've ever run into.
;writing	 exam	 positive	Yes, there is a lot of writing, but its well worth it.
;monotone	 teacher	 neutral	Cool guy, but kind of monotone.
;class	 presentation	 negative	I did not enjoy this class one bit.
;quizzes;tests	 exam exam	 neutral neutral	Funny guy, tricky quizzes and tests but you'll pass if you study
;class	 presentation	 positive	He is super helpful and gives you everything you need to know plus more, and this made the class seem less scary.
;null;reviews	 communication counseling	 positive positive	Allows you to ask questions and holds reviews every Thursday night for Friday quizzes.
;null	 teacher	 positive	Knew your name and always had a smile on face.
;null;null	 presentation teacher	 negative positive	Randy is a great guy, but he is not always very clear.
;national archives;research;paper	 exam exam exam	 negative negative negative	Literally told a student to go to the National Archives in Washington to research my paper.
;wisdom;teacher;class	 knowledge knowledge course	 positive positive negative	First, if you're a biology majore and want a good teacher and learn from good wisdom this is the teacher for you, however this teacher is really hard to hear and this class may come off as esy, but its not.
;exams;general interest	 exam exam	 neutral neutral	They appear on exams so pay attention (dont take notes on them, general interest in what he's saying should be enough for tests).
;biology	 knowledge	 positive	He is very knowledgeable and passionate about biology.
;null	 course	 positive	A little weird at first, but interesting nonetheless.
;expectations	 teacher	 positive	She's very precise and clear on her expectations.
;class	 communication	 positive	He was extremely caring, helpful and engaging during class.
;exams;people;dates	 exam exam exam	 negative negative negative	The exams are mostly people and dates.
;lectures	 presentation	 positive	Her lectures aren't boring, easy to understand.
;a's	 grading	 positive	" see a lot of comments here about ""Easy A's."""
;look	 teacher	 positive	Kinda hot too...this guy can really pull off a mild, scruffy, bearded look.
;null	 teacher	 positive	LOVE HER!
;quizzes	 exam	 negative	Quizzes everyday!
;bible;pro-evolution	 presentation presentation	 negative negative	When I came back after being humbled, he started Bible hating and ramming his pro-evolution throats down our throats.
;late work	 exam	 positive	Does not take late work, I tried, but he at least has a good reason for it.
;null;tests	 presentation exam	 negative negative	He tends to ramble a lot and his tests are a bit difficult.
;null	 teacher	 positive	Nice guy, I went to nearly every class, when it came time for the exam, I realized I hadn't learned most of the material.
;professor	 teacher	 positive	best bio professor so far :)
;lecture notes;explaining	 presentation presentation	 positive positive	Nice lecture notes, good at explaining.
;exam;final;test	 exam exam exam	 neutral neutral neutral	Each exam is worth 80 points and you can take an optional final that could maybe replace your lowest test grade if you do good.
;class grade;exam;null	 grading grading exam	 neutral neutral neutral	60% of the class grade is based on 3 exams, which themselves are pretty challenging.
;teacher	 teacher	 positive	THE BEST TEACHER EVER!!!!
;lady	 teacher	 positive	this lady is great!
;tests	 exam	 neutral	Everyone fails that tests, but you should end up with a C if you do the owls.
;null;lectures	 teacher presentation	 positive negative	He's a nice guy but his lectures are all over the place and he seems to not know what he's talking about.
;grader	 grading	 negative	Dont get Natasha Godard shes retarded grader and has hairy legs yuck!
;exams and fri. quizzes	 exam	 positive	Exams and Fri. quizzes aren't too difficult consisting of mostly T/F.
;null	 teacher	 positive	If he made any mistakes, he would address it in the class and even compromise the syllabus if need be.
;power points;tests;final exam	 exam exam exam	 negative negative negative	I wish that he would post the power points on angel and give the tests back, it will be very helpful to study for the final exam.
;enviroment	 class	 positive	Made the enviroment comfortable and tried to get everyone involved.
;quizzes and exams	 exam	 positive	Study for Friday quizzes and exams a lot and you'll get the A.
;rough grader;intro level class	 grading grading	 negative negative	I got a rough grader compared to my peers so I had to pull my weight in this intro level class.
;tangents	 presentation	 negative	Goes off tangents.
;person;class	 teacher course	 positive negative	He is a very nice person but this class is rediculously hard, especially if you've never taken calc before.
;material;tests and quizzes	 presentation exam	 positive negative	He shows an obvious interest in the material and makes lectures interesting but the tests and quizzes are really hard.
;curve	 exam	 negative	He does not curve.
;professor	 teacher	 positive	Dr. Sacher is a wonderful professor!
;null	 counseling	 positive	He knows what he's talking about and is eager to help when you need it.
;null	 teacher	 positive	He makes a point to treat everyone like a peer rather than a subordinate.
;null	 teacher	 positive	she's so genuine and loves all of her students.
;teacher	 teacher	 positive	This teacher is simply amazing!
;null	 teacher	 positive	You won't regret it! 
;tests	 exam	 positive	There is a bit of reading, but he tells you EXACTLY what will be on the tests beforehand and they are pretty easy if you study hard and do all reading.
;teacher	 teacher	 positive	My favorite teacher and one of the coolest teachers at West Ga.
;participation	 communication	 negative	Very harsh on participation.
;null	 teacher	 neutral	Only take if you love Bio!
;professor	 teacher	 positive	He's a really good professor and you can tell he's passionate about what he teaches.
;lectures	 presentation	 negative	I was never great at Calculus so i went to 95% of lectures and still had a lot of trouble with the materiel.
;null	 presentation	 positive	He is very interesting to listen to if you can avoid sitting near  other students that talk or text the entire time.
;null	 course	 negative	I have a hard time reading this that are bold and brightly colored, and his syllabus frequently does this.
;criminology minor	 teacher	 positive	This woman made me become a criminology minor.
;a	 grading	 positive	I got an A!
;lectures	 presentation	 positive	His lectures are more entertaining than Murray.
;teacher	 teacher	 positive	this teacher is the best!!
;teacher	 teacher	 negative	worst teacher ever!
;null;questions	 teacher communication	 positive positive	Randy is a very nice guy, but man is he confusing and loves trick questions.
;tests	 exam	 negative	On the other hand, the tests are very difficult.
;grade	 grading	 positive	Do get a good grade you have to put in some time and effort.
;professor	 teacher	 positive	Great Profesor.
;class;exams	 teacher exam	 positive negative	Overall his class is good, his exams are just really difficult. 
;null	 teacher	 positive	Very cool guy, gonna miss this class.
;null	 teacher	 positive	He's great
;prof	 teacher	 positive	I love this Prof.
;teachers	 teacher	 positive	i have taken a few classes with her and she is by far one of the best teachers i have ever encountered.
;null	 knowledge	 positive	he is very interesting and knows soooo much - i learned a lot and stayed interested every class.
;slides;exams	 exam exam	 positive positive	For the exams, studying the slides+ old exams can get you a B easily.
;bio 151 class	 teacher	 positive	I loved Randy's bio 151 class this  year.
;upper level classes	 teacher	 positive	Its seems that her upper level classes are much easier than her lower level classes, i.e POLS 120.
;test;notes;book	 exam exam exam	 negative negative negative	test are very hard and not based on the notes given in class or the book.
;essays	 exam	 negative	His essays were very difficult for me.
;insects	 teacher	 positive	He's a bit of a nut with insects, but it's interesting.
;null	 teacher	 positive	Respectful and positive.
;teaches	 presentation	 positive	He's very conceptual and teaches you the concept, expecting you to be able to apply them.
;lectures	 presentation	 positive	Although I didn't have any prior knowledge or interest in biology his lectures were understandable.
;owls	 exam	 neutral	dont bother with class, just do the owls
;lecturer	 teacher	 positive	He is a very interesting lecturer and really funny!
;quizzes and 3 exams	 exam	 neutral	Weekly quizzes and 3 exams (no surprises)
;grading scale;curve	 grading grading	 positive positive	His grading scale was pretty decent and the curve helped a lot of people.
;null	 presentation	 negative	He doesn't teach anything in class.
